region_code,grid_id,cell_code,dataset_id,signal_name,signal_value,unit,acquisition_timestamp,processing_timestamp,cloud_cover_pct,quality_flag,source_name,source_url,provenance_type
IN-TN-CHE,13,CHE_G013,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3127,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,3.95,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,13,CHE_G013,copernicus_s2_msi_l2a_ndbi,ndbi,0.0615,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,3.95,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndvi,ndvi,0.2706,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,18.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3201,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,18.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndbi,ndbi,0.0247,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,18.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndvi,ndvi,0.1952,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.71,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndwi,ndwi,-0.2382,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.71,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndbi,ndbi,0.066,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.71,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0256,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.35,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndwi,ndwi,0.1221,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.35,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndbi,ndbi,-0.0357,ratio,2022-04-05T05:15:14.205000Z,2026-09-03T05:54:26.796731+00:00,0.35,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2022/4/S2A_44PMV_20220405_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndvi,ndvi,0.3575,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.67,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3851,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.67,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndbi,ndbi,0.0101,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.67,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndvi,ndvi,0.3875,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,1.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndwi,ndwi,-0.4123,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,1.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndbi,ndbi,-0.0323,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,1.51,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0117,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndwi,ndwi,0.1239,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndbi,ndbi,0.1244,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,4,CHE_G004,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0318,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,4,CHE_G004,copernicus_s2_msi_l2a_ndwi,ndwi,0.1153,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,4,CHE_G004,copernicus_s2_msi_l2a_ndbi,ndbi,0.1452,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,5,CHE_G005,copernicus_s2_msi_l2a_ndvi,ndvi,0.3543,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.17,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,5,CHE_G005,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3966,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.17,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,5,CHE_G005,copernicus_s2_msi_l2a_ndbi,ndbi,0.0179,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.17,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,6,CHE_G006,copernicus_s2_msi_l2a_ndvi,ndvi,0.3296,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,4.15,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,6,CHE_G006,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3632,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,4.15,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,6,CHE_G006,copernicus_s2_msi_l2a_ndbi,ndbi,-0.0048,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,4.15,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,7,CHE_G007,copernicus_s2_msi_l2a_ndvi,ndvi,0.0365,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,7,CHE_G007,copernicus_s2_msi_l2a_ndwi,ndwi,0.0451,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,7,CHE_G007,copernicus_s2_msi_l2a_ndbi,ndbi,0.0942,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,8,CHE_G008,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0417,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,8,CHE_G008,copernicus_s2_msi_l2a_ndwi,ndwi,0.1383,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,8,CHE_G008,copernicus_s2_msi_l2a_ndbi,ndbi,0.1311,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,9,CHE_G009,copernicus_s2_msi_l2a_ndvi,ndvi,0.3199,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,9,CHE_G009,copernicus_s2_msi_l2a_ndwi,ndwi,-0.386,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,9,CHE_G009,copernicus_s2_msi_l2a_ndbi,ndbi,0.045,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,10,CHE_G010,copernicus_s2_msi_l2a_ndvi,ndvi,0.3536,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.34,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,10,CHE_G010,copernicus_s2_msi_l2a_ndwi,ndwi,-0.4016,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.34,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,10,CHE_G010,copernicus_s2_msi_l2a_ndbi,ndbi,0.006,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.34,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,11,CHE_G011,copernicus_s2_msi_l2a_ndvi,ndvi,0.1447,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,11,CHE_G011,copernicus_s2_msi_l2a_ndwi,ndwi,-0.0951,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,11,CHE_G011,copernicus_s2_msi_l2a_ndbi,ndbi,0.039,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,12,CHE_G012,copernicus_s2_msi_l2a_ndvi,ndvi,-0.049,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,12,CHE_G012,copernicus_s2_msi_l2a_ndwi,ndwi,0.1587,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,12,CHE_G012,copernicus_s2_msi_l2a_ndbi,ndbi,0.1161,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,13,CHE_G013,copernicus_s2_msi_l2a_ndvi,ndvi,0.2855,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,13,CHE_G013,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3523,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,13,CHE_G013,copernicus_s2_msi_l2a_ndbi,ndbi,0.0451,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndvi,ndvi,0.3212,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3811,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,14,CHE_G014,copernicus_s2_msi_l2a_ndbi,ndbi,0.0186,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndvi,ndvi,0.2046,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.36,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndwi,ndwi,-0.2482,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.36,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,15,CHE_G015,copernicus_s2_msi_l2a_ndbi,ndbi,0.0669,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.36,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0807,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndwi,ndwi,0.2391,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,16,CHE_G016,copernicus_s2_msi_l2a_ndbi,ndbi,0.1127,ratio,2023-05-20T05:15:15.299000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2023/5/S2A_44PMV_20230520_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndvi,ndvi,0.266,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,1.85,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndwi,ndwi,-0.305,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,1.85,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,1,CHE_G001,copernicus_s2_msi_l2a_ndbi,ndbi,0.0498,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,1.85,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndvi,ndvi,0.2983,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,6.89,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndwi,ndwi,-0.3353,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,6.89,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,2,CHE_G002,copernicus_s2_msi_l2a_ndbi,ndbi,0.0128,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,6.89,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndvi,ndvi,-0.0315,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndwi,ndwi,0.1513,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
IN-TN-CHE,3,CHE_G003,copernicus_s2_msi_l2a_ndbi,ndbi,0.027,ratio,2024-04-29T05:15:12.470000Z,2026-09-03T05:54:26.796731+00:00,0.0,VALID,ESA Sentinel-2 L2A,https://sentinel-cogs.s3.us-west-2.amazonaws.com/sentinel-s2-l2a-cogs/44/P/MV/2024/4/S2B_44PMV_20240429_0_L2A/B04.tif,CALCULATED
